,accentcity,city,country,geopoint,latitude,longitude,population,region,point_count
55977,Orono,orono,us,"[44.8830556, -68.6725]",44.8830556,-68.6725,9423.0,ME,2
132168,Menomonie,menomonie,us,"[44.8755556, -91.9191667]",44.8755556,-91.9191667,15361.0,WI,4
60740,Chanhassen,chanhassen,us,"[44.8622222, -93.5305556]",44.8622222,-93.5305556,23551.0,MN,5
132177,River Falls,river falls,us,"[44.8613889, -92.6236111]",44.8613889,-92.6236111,13435.0,WI,3
60710,Eden Prairie,eden prairie,us,"[44.8547222, -93.4705556]",44.8547222,-93.4705556,63319.0,MN,13
60797,Waconia,waconia,us,"[44.8508333, -93.7866667]",44.8508333,-93.7866667,8808.0,MN,2
60728,Inver Grove Heights,inver grove heights,us,"[44.8480556, -93.0425]",44.8480556,-93.0425,32363.0,MN,7
60706,Bloomington,bloomington,us,"[44.8408333, -93.2980556]",44.8408333,-93.2980556,81383.0,MN,17
132208,Sturgeon Bay,sturgeon bay,us,"[44.8341667, -87.3769444]",44.8341667,-87.3769444,9492.0,WI,2
60726,Cottage Grove,cottage grove,us,"[44.8277778, -92.9436111]",44.8277778,-92.9436111,32975.0,MN,7
132130,Eau Claire,eau claire,us,"[44.8113889, -91.4983333]",44.8113889,-91.4983333,62852.0,WI,13
128893,Saint Albans,saint albans,us,"[44.8108333, -73.0836111]",44.8108333,-73.0836111,7450.0,VT,2
56019,Hermon,hermon,us,"[44.81, -68.9138889]",44.81,-68.9138889,4909.0,ME,1
60709,Eagan,eagan,us,"[44.8041667, -93.1666667]",44.8041667,-93.1666667,64218.0,MN,13
55954,Bangor,bangor,us,"[44.8011111, -68.7783333]",44.8011111,-68.7783333,31534.0,ME,7
60729,Shakopee,shakopee,us,"[44.7980556, -93.5266667]",44.7980556,-93.5266667,30384.0,MN,7
56013,Madison,madison,us,"[44.7975, -69.8802778]",44.7975,-69.8802778,5316.0,ME,2
137979,Sheridan,sheridan,us,"[44.7972222, -106.9555556]",44.7972222,-106.9555556,16154.0,WY,4
55981,Brewer,brewer,us,"[44.7966667, -68.7619444]",44.7966667,-68.7619444,9140.0,ME,2
60743,Chaska,chaska,us,"[44.7894444, -93.6019444]",44.7894444,-93.6019444,23176.0,MN,5
60734,Savage,savage,us,"[44.7791667, -93.3361111]",44.7791667,-93.3361111,27096.0,MN,6
95232,Baker City,baker city,us,"[44.775, -117.8333333]",44.775,-117.8333333,9539.0,OR,2
60713,Burnsville,burnsville,us,"[44.7677778, -93.2775]",44.7677778,-93.2775,59492.0,MN,12
55975,Skowhegan,skowhegan,us,"[44.765, -69.7197222]",44.765,-69.7197222,9531.0,ME,2
58058,Traverse City,traverse city,us,"[44.7630556, -85.6205556]",44.7630556,-85.6205556,14425.0,MI,3
137989,Powell,powell,us,"[44.7538889, -108.7566667]",44.7538889,-108.7566667,5213.0,WY,2
55993,Hampden,hampden,us,"[44.7444444, -68.8375]",44.7444444,-68.8375,7781.0,ME,2
60747,Hastings,hastings,us,"[44.7433333, -92.8522222]",44.7433333,-92.8522222,20833.0,MN,5
60757,Rosemount,rosemount,us,"[44.7394444, -93.1255556]",44.7394444,-93.1255556,18593.0,MN,4
60718,Apple Valley,apple valley,us,"[44.7319444, -93.2175]",44.7319444,-93.2175,50540.0,MN,11
60739,Prior Lake,prior lake,us,"[44.7133333, -93.4225]",44.7133333,-93.4225,23790.0,MN,5
82772,Plattsburgh,plattsburgh,us,"[44.6994444, -73.4533333]",44.6994444,-73.4533333,19229.0,NY,4
82845,Ogdensburg,ogdensburg,us,"[44.6941667, -75.4866667]",44.6941667,-75.4866667,11455.0,NY,3
108843,Belle Fourche,belle fourche,us,"[44.6713889, -103.8516667]",44.6713889,-103.8516667,4663.0,SD,1
55983,Farmington,farmington,us,"[44.6705556, -70.1516667]",44.6705556,-70.1516667,8849.0,ME,2
82864,Potsdam,potsdam,us,"[44.6697222, -74.9816667]",44.6697222,-74.9816667,9666.0,NY,2
132160,Marshfield,marshfield,us,"[44.6688889, -90.1716667]",44.6688889,-90.1716667,18670.0,WI,4
60716,Lakeville,lakeville,us,"[44.6497222, -93.2425]",44.6497222,-93.2425,50994.0,MN,11
60755,Farmington,farmington,us,"[44.6402778, -93.1433333]",44.6402778,-93.1433333,18954.0,MN,4
128907,Milton,milton,us,"[44.6397222, -73.1108333]",44.6397222,-73.1108333,480.0,VT,1
95234,Newport,newport,us,"[44.6369444, -124.0522222]",44.6369444,-124.0522222,9515.0,OR,2
95197,Albany,albany,us,"[44.6366667, -123.1047222]",44.6366667,-123.1047222,44757.0,OR,9
132203,Suamico,suamico,us,"[44.6319444, -88.0391667]",44.6319444,-88.0391667,10297.0,WI,3
55984,Fairfield,fairfield,us,"[44.5883333, -69.5991667]",44.5883333,-69.5991667,8771.0,ME,2
56008,Bucksport,bucksport,us,"[44.5736111, -68.7961111]",44.5736111,-68.7961111,5756.0,ME,2
95194,Corvallis,corvallis,us,"[44.5647222, -123.2608333]",44.5647222,-123.2608333,50701.0,OR,11
60767,Red Wing,red wing,us,"[44.5625, -92.5336111]",44.5625,-92.5336111,15972.0,MN,4
128897,Morristown,morristown,us,"[44.5572222, -72.6241667]",44.5572222,-72.6241667,5653.0,VT,2
55985,Rumford,rumford,us,"[44.5536111, -70.5513889]",44.5536111,-70.5513889,8339.0,ME,2
55965,Waterville,waterville,us,"[44.5519444, -69.6322222]",44.5519444,-69.6322222,15906.0,ME,4
55990,Winslow,winslow,us,"[44.5469444, -69.6216667]",44.5469444,-69.6216667,8098.0,ME,2
128882,Colchester,colchester,us,"[44.5438889, -73.1483333]",44.5438889,-73.1483333,17245.0,VT,4
132165,Howard,howard,us,"[44.5436111, -88.0880556]",44.5436111,-88.0880556,16379.0,WI,4
55999,Ellsworth,ellsworth,us,"[44.5433333, -68.42]",44.5433333,-68.42,7055.0,ME,2
55992,Oakland,oakland,us,"[44.5402778, -69.7225]",44.5402778,-69.7225,7837.0,ME,2
95224,Lebanon,lebanon,us,"[44.5366667, -122.9058333]",44.5366667,-122.9058333,13487.0,OR,3
137983,Cody,cody,us,"[44.5263889, -109.0558333]",44.5263889,-109.0558333,9161.0,WY,2
132150,Stevens Point,stevens point,us,"[44.5236111, -89.5744444]",44.5236111,-89.5744444,24408.0,WI,5
132124,Green Bay,green bay,us,"[44.5191667, -88.0197222]",44.5191667,-88.0197222,101012.0,WI,21
128898,Lyndon,lyndon,us,"[44.5141667, -72.0113889]",44.5141667,-72.0113889,5496.0,VT,2
56017,Jay,jay,us,"[44.5038889, -70.2166667]",44.5038889,-70.2166667,4988.0,ME,1
128894,Jericho,jericho,us,"[44.5038889, -72.9980556]",44.5038889,-72.9980556,7286.0,VT,2
128896,Winooski,winooski,us,"[44.4913889, -73.1861111]",44.4913889,-73.1861111,6249.0,VT,2
108838,Spearfish,spearfish,us,"[44.4908333, -103.8588889]",44.4908333,-103.8588889,9173.0,SD,2
132163,Ashwaubenon,ashwaubenon,us,"[44.4822222, -88.07]",44.4822222,-88.07,16842.0,WI,4
132169,Allouez,allouez,us,"[44.4775, -88.0161111]",44.4775,-88.0161111,14990.0,WI,3
128880,Burlington,burlington,us,"[44.4758333, -73.2125]",44.4758333,-73.2125,38601.0,VT,8
77307,Berlin,berlin,us,"[44.4686111, -71.1855556]",44.4686111,-71.1855556,9953.0,NH,2
128883,South Burlington,south burlington,us,"[44.4669444, -73.1713889]",44.4669444,-73.1713889,17185.0,VT,4
128902,Stowe,stowe,us,"[44.4652778, -72.685]",44.4652778,-72.685,4846.0,VT,1
60756,Northfield,northfield,us,"[44.4583333, -93.1613889]",44.4583333,-93.1613889,18900.0,MN,4
132189,Plover,plover,us,"[44.4563889, -89.5438889]",44.4563889,-89.5438889,11464.0,WI,3
132153,De Pere,de pere,us,"[44.4488889, -88.0602778]",44.4488889,-88.0602778,23419.0,WI,5
60781,Marshall,marshall,us,"[44.4469444, -95.7880556]",44.4469444,-95.7880556,12348.0,MN,3
132173,Bellevue,bellevue,us,"[44.4441667, -87.92]",44.4441667,-87.92,14394.0,WI,3
128890,Williston,williston,us,"[44.4375, -73.0686111]",44.4375,-73.0686111,8314.0,VT,2
56000,Belfast,belfast,us,"[44.4258333, -69.0069444]",44.4258333,-69.0069444,7052.0,ME,2
128892,Saint Johnsbury,saint johnsbury,us,"[44.4191667, -72.0155556]",44.4191667,-72.0155556,7762.0,VT,2
108841,Sturgis,sturgis,us,"[44.4097222, -103.5086111]",44.4097222,-103.5086111,6362.0,SD,2
56006,Bar Harbor,bar harbor,us,"[44.3875, -68.2044444]",44.3875,-68.2044444,6090.0,ME,2
132162,Wisconsin Rapids,wisconsin rapids,us,"[44.3836111, -89.8172222]",44.3836111,-89.8172222,17724.0,WI,4
128895,Shelburne,shelburne,us,"[44.3805556, -73.2280556]",44.3805556,-73.2280556,7004.0,VT,2
108834,Pierre,pierre,us,"[44.3683333, -100.3505556]",44.3683333,-100.3505556,13879.0,SD,3
108836,Huron,huron,us,"[44.3633333, -98.2138889]",44.3633333,-98.2138889,11026.0,SD,3
128906,Waterbury,waterbury,us,"[44.3377778, -72.7566667]",44.3377778,-72.7566667,719.0,VT,1
128903,Hinesburg,hinesburg,us,"[44.3291667, -73.1111111]",44.3291667,-73.1111111,4441.0,VT,1
60789,Saint Peter,saint peter,us,"[44.3236111, -93.9577778]",44.3236111,-93.9577778,10584.0,MN,3
60777,New Ulm,new ulm,us,"[44.3125, -94.4602778]",44.3125,-94.4602778,13273.0,MN,3
108832,Brookings,brookings,us,"[44.3113889, -96.7980556]",44.3113889,-96.7980556,18216.0,SD,4
55962,Augusta,augusta,us,"[44.3105556, -69.78]",44.3105556,-69.78,18661.0,ME,4
77329,Littleton,littleton,us,"[44.3061111, -71.7705556]",44.3061111,-71.7705556,6296.0,NH,2
55987,Winthrop,winthrop,us,"[44.305, -69.9775]",44.305,-69.9775,8175.0,ME,2
60744,Faribault,faribault,us,"[44.295, -93.2686111]",44.295,-93.2686111,22633.0,MN,5
137977,Gillette,gillette,us,"[44.2911111, -105.5016667]",44.2911111,-105.5016667,23101.0,WY,5
132198,Little Chute,little chute,us,"[44.28, -88.3183333]",44.28,-88.3183333,10698.0,WI,3
132171,Kaukauna,kaukauna,us,"[44.2780556, -88.2719444]",44.2780556,-88.2719444,14788.0,WI,3
95213,Redmond,redmond,us,"[44.2727778, -121.1727778]",44.2727778,-121.1727778,18807.0,OR,4
132127,Appleton,appleton,us,"[44.2619444, -88.4152778]",44.2619444,-88.4152778,70112.0,WI,15
128891,Montpelier,montpelier,us,"[44.26, -72.5758333]",44.26,-72.5758333,7828.0,VT,2
56016,Paris,paris,us,"[44.2597222, -70.5011111]",44.2597222,-70.5011111,5073.0,ME,2
56010,Turner,turner,us,"[44.2563889, -70.2566667]",44.2563889,-70.2566667,5470.0,ME,2
58086,Cadillac,cadillac,us,"[44.2519444, -85.4011111]",44.2519444,-85.4011111,10258.0,MI,3
29730,Weiser,weiser,us,"[44.2511111, -116.9683333]",44.2511111,-116.9683333,5396.0,ID,2
56005,Gardiner,gardiner,us,"[44.23, -69.7758333]",44.23,-69.7758333,6239.0,ME,2
56009,Norway,norway,us,"[44.2138889, -70.5452778]",44.2138889,-70.5452778,5731.0,ME,2
56007,Camden,camden,us,"[44.2097222, -69.0652778]",44.2097222,-69.0652778,5858.0,ME,2
132164,Menasha,menasha,us,"[44.2022222, -88.4463889]",44.2022222,-88.4463889,16621.0,WI,4
128888,Barre,barre,us,"[44.1969444, -72.5025]",44.1969444,-72.5025,9040.0,VT,2
132149,Neenah,neenah,us,"[44.1858333, -88.4625]",44.1858333,-88.4625,24810.0,WI,5
60780,North Mankato,north mankato,us,"[44.1733333, -94.0336111]",44.1733333,-94.0336111,12590.0,MN,3
60723,Mankato,mankato,us,"[44.1636111, -93.9991667]",44.1636111,-93.9991667,35138.0,MN,8
132185,Two Rivers,two rivers,us,"[44.1538889, -87.5691667]",44.1538889,-87.5691667,11985.0,WI,3
128904,Northfield,northfield,us,"[44.1511111, -72.6569444]",44.1511111,-72.6569444,1857.0,VT,1
56020,Sabattus,sabattus,us,"[44.1197222, -70.1080556]",44.1197222,-70.1080556,4694.0,ME,1
55995,Rockland,rockland,us,"[44.1036111, -69.1094444]",44.1036111,-69.1094444,7527.0,ME,2
55953,Lewiston,lewiston,us,"[44.1002778, -70.2152778]",44.1002778,-70.2152778,36199.0,ME,8
55959,Auburn,auburn,us,"[44.0977778, -70.2316667]",44.0977778,-70.2316667,23488.0,ME,5
55997,Waldoboro,waldoboro,us,"[44.0952778, -69.3761111]",44.0952778,-69.3761111,7462.0,ME,2
132144,Manitowoc,manitowoc,us,"[44.0886111, -87.6575]",44.0886111,-87.6575,33939.0,WI,7
60738,Owatonna,owatonna,us,"[44.0838889, -93.2258333]",44.0838889,-93.2258333,23955.0,MN,5
108829,Rapid City,rapid city,us,"[44.0805556, -103.2305556]",44.0805556,-103.2305556,61888.0,SD,13
29727,Payette,payette,us,"[44.0783333, -116.9327778]",44.0783333,-116.9327778,7525.0,ID,2
60795,Waseca,waseca,us,"[44.0777778, -93.5072222]",44.0777778,-93.5072222,9541.0,MN,2
108839,Rapid Valley,rapid valley,us,"[44.0625, -103.1458333]",44.0625,-103.1458333,7494.0,SD,2
56014,Poland,poland,us,"[44.0605556, -70.3941667]",44.0605556,-70.3941667,5314.0,ME,2
95192,Bend,bend,us,"[44.0583333, -121.3141667]",44.0583333,-121.3141667,65756.0,OR,14
56003,Bridgton,bridgton,us,"[44.0547222, -70.7133333]",44.0547222,-70.7133333,6351.0,ME,2
95187,Eugene,eugene,us,"[44.0522222, -123.0855556]",44.0522222,-123.0855556,145208.0,OR,30
60736,Winona,winona,us,"[44.05, -91.6391667]",44.05,-91.6391667,26618.0,MN,6
95193,Springfield,springfield,us,"[44.0463889, -123.0208333]",44.0463889,-123.0208333,56032.0,OR,12
77357,Haverhill,haverhill,us,"[44.0344444, -72.0644444]",44.0344444,-72.0644444,4532.0,NH,1
55979,Lisbon,lisbon,us,"[44.0313889, -70.105]",44.0313889,-70.105,9392.0,ME,2
95229,Ontario,ontario,us,"[44.0266667, -116.9619444]",44.0266667,-116.9619444,10969.0,OR,3
132129,Oshkosh,oshkosh,us,"[44.0247222, -88.5425]",44.0247222,-88.5425,63017.0,WI,13
60704,Rochester,rochester,us,"[44.0216667, -92.4697222]",44.0216667,-92.4697222,96355.0,MN,20
137990,Worland,worland,us,"[44.0169444, -107.9547222]",44.0169444,-107.9547222,4729.0,WY,1
128889,Middlebury,middlebury,us,"[44.0152778, -73.1677778]",44.0152778,-73.1677778,8862.0,VT,2
108842,Madison,madison,us,"[44.0061111, -97.1136111]",44.0061111,-97.1136111,6035.0,SD,2
77308,Conway,conway,us,"[43.9791667, -71.1208333]",43.9791667,-71.1208333,9257.0,NH,2
82734,Watertown,watertown,us,"[43.9747222, -75.9111111]",43.9747222,-75.9111111,28055.0,NY,6
56012,New Gloucester,new gloucester,us,"[43.9627778, -70.2830556]",43.9627778,-70.2830556,5389.0,ME,2
55970,Topsham,topsham,us,"[43.9275, -69.9763889]",43.9275,-69.9763889,11100.0,ME,3
128901,Randolph,randolph,us,"[43.925, -72.6663889]",43.925,-72.6663889,5141.0,VT,2
55957,Brunswick,brunswick,us,"[43.9144444, -69.9658333]",43.9144444,-69.9658333,24206.0,ME,5
55980,Bath,bath,us,"[43.9105556, -69.8211111]",43.9105556,-69.8211111,9363.0,ME,2
56021,Raymond,raymond,us,"[43.9013889, -70.4708333]",43.9013889,-70.4708333,4649.0,ME,1
55998,Gray,gray,us,"[43.8855556, -70.3322222]",43.8855556,-70.3322222,7396.0,ME,2
132167,Onalaska,onalaska,us,"[43.8844444, -91.235]",43.8844444,-91.235,15924.0,WI,4
29728,Emmett,emmett,us,"[43.8736111, -116.4983333]",43.8736111,-116.4983333,6239.0,ID,2
55968,Freeport,freeport,us,"[43.8569444, -70.1036111]",43.8569444,-70.1036111,12415.0,ME,3
29712,Rexburg,rexburg,us,"[43.8261111, -111.7888889]",43.8261111,-111.7888889,29439.0,ID,6
132133,La Crosse,la crosse,us,"[43.8013889, -91.2394444]",43.8013889,-91.2394444,50470.0,WI,11
55972,Yarmouth,yarmouth,us,"[43.8005556, -70.1872222]",43.8005556,-70.1872222,10630.0,ME,3
132136,Fond du Lac,fond du lac,us,"[43.7730556, -88.4469444]",43.7730556,-88.4469444,41860.0,WI,9
77331,Plymouth,plymouth,us,"[43.7569444, -71.6886111]",43.7569444,-71.6886111,6236.0,NH,2
77346,Moultonborough,moultonborough,us,"[43.7547222, -71.3972222]",43.7547222,-71.3972222,5034.0,NH,2
132134,Sheboygan,sheboygan,us,"[43.7508333, -87.7144444]",43.7508333,-87.7144444,48591.0,WI,10
55974,Standish,standish,us,"[43.7358333, -70.5525]",43.7358333,-70.5525,9926.0,ME,2
55971,Falmouth,falmouth,us,"[43.7294444, -70.2425]",43.7294444,-70.2425,10731.0,ME,3
108833,Mitchell,mitchell,us,"[43.7094444, -98.0294444]",43.7094444,-98.0294444,14741.0,SD,3
77305,Hanover,hanover,us,"[43.7022222, -72.29]",43.7022222,-72.29,11222.0,NH,3
58081,Big Rapids,big rapids,us,"[43.6980556, -85.4836111]",43.6980556,-85.4836111,10731.0,MI,3
29715,Eagle,eagle,us,"[43.6955556, -116.3530556]",43.6955556,-116.3530556,18351.0,ID,4
77352,Ossipee,ossipee,us,"[43.6852778, -71.1172222]",43.6852778,-71.1172222,4655.0,NH,1
55960,Gorham,gorham,us,"[43.6794444, -70.4447222]",43.6794444,-70.4447222,22308.0,ME,5
55964,Westbrook,westbrook,us,"[43.6769444, -70.3716667]",43.6769444,-70.3716667,15956.0,ME,4
60741,Austin,austin,us,"[43.6666667, -92.9744444]",43.6666667,-92.9744444,23451.0,MN,5
29710,Caldwell,caldwell,us,"[43.6630556, -116.6863889]",43.6630556,-116.6863889,34330.0,ID,7
55952,Portland,portland,us,"[43.6613889, -70.2558333]",43.6613889,-70.2558333,63142.0,ME,13
128887,Hartford,hartford,us,"[43.6605556, -72.3388889]",43.6605556,-72.3388889,10834.0,VT,3
77326,Meredith,meredith,us,"[43.6575, -71.5008333]",43.6575,-71.5008333,6593.0,NH,2
60790,Fairmont,fairmont,us,"[43.6522222, -94.4608333]",43.6522222,-94.4608333,10576.0,MN,3
60762,Albert Lea,albert lea,us,"[43.6480556, -93.3680556]",43.6480556,-93.3680556,17605.0,MN,4
77301,Lebanon,lebanon,us,"[43.6422222, -72.2522222]",43.6422222,-72.2522222,12853.0,NH,3
55958,South Portland,south portland,us,"[43.6413889, -70.2413889]",43.6413889,-70.2413889,23893.0,ME,5
77347,Enfield,enfield,us,"[43.6405556, -72.1444444]",43.6405556,-72.1444444,4969.0,NH,1
55988,Buxton,buxton,us,"[43.6377778, -70.5194444]",43.6377778,-70.5194444,8136.0,ME,2
132201,Waupun,waupun,us,"[43.6333333, -88.7294444]",43.6333333,-88.7294444,10480.0,WI,3
29718,Garden City,garden city,us,"[43.6222222, -116.2372222]",43.6222222,-116.2372222,11366.0,ID,3
60786,Worthington,worthington,us,"[43.62, -95.5961111]",43.62,-95.5961111,11274.0,MN,3
58014,Midland,midland,us,"[43.6155556, -84.2472222]",43.6155556,-84.2472222,42400.0,MI,9
29708,Meridian,meridian,us,"[43.6122222, -116.3905556]",43.6122222,-116.3905556,45803.0,ID,10
128884,Rutland,rutland,us,"[43.6105556, -72.9730556]",43.6105556,-72.9730556,17043.0,VT,4
58030,Mount Pleasant,mount pleasant,us,"[43.5977778, -84.7675]",43.5977778,-84.7675,25281.0,MI,6
108840,Brandon,brandon,us,"[43.5947222, -96.5716667]",43.5947222,-96.5716667,7155.0,SD,2
58017,Bay City,bay city,us,"[43.5944444, -83.8888889]",43.5944444,-83.8888889,34568.0,MI,7
77325,Wolfeboro,wolfeboro,us,"[43.5838889, -71.2077778]",43.5838889,-71.2077778,6715.0,NH,2
55955,Scarborough,scarborough,us,"[43.5780556, -70.3222222]",43.5780556,-70.3222222,27706.0,ME,6
77351,Wakefield,wakefield,us,"[43.5680556, -71.0305556]",43.5680556,-71.0305556,4705.0,NH,1
55982,Cape Elizabeth,cape elizabeth,us,"[43.5636111, -70.2005556]",43.5636111,-70.2005556,8999.0,ME,2
108828,Sioux Falls,sioux falls,us,"[43.55, -96.7]",43.55,-96.7,140336.0,SD,29
77317,Gilford,gilford,us,"[43.5475, -71.4072222]",43.5475,-71.4072222,7849.0,NH,2
29705,Nampa,nampa,us,"[43.5408333, -116.5625]",43.5408333,-116.5625,73064.0,ID,15
132206,Portage,portage,us,"[43.5391667, -89.4625]",43.5391667,-89.4625,10098.0,WI,3
55994,Waterboro,waterboro,us,"[43.5355556, -70.7155556]",43.5355556,-70.7155556,7532.0,ME,2
77293,Laconia,laconia,us,"[43.5277778, -71.4708333]",43.5277778,-71.4708333,17533.0,NH,4
29725,Hailey,hailey,us,"[43.5197222, -114.3144444]",43.5197222,-114.3144444,7922.0,ID,2
55978,Old Orchard Beach,old orchard beach,us,"[43.5172222, -70.3780556]",43.5172222,-70.3780556,9415.0,ME,2
55963,Saco,saco,us,"[43.5008333, -70.4433333]",43.5008333,-70.4433333,18447.0,ME,4
55961,Biddeford,biddeford,us,"[43.4925, -70.4538889]",43.4925,-70.4538889,21885.0,ME,5
29717,Kuna,kuna,us,"[43.4919444, -116.4191667]",43.4919444,-116.4191667,11410.0,ID,3
137984,Jackson,jackson,us,"[43.48, -110.7616667]",43.48,-110.7616667,8989.0,WY,2
132196,Baraboo,baraboo,us,"[43.4711111, -89.7441667]",43.4711111,-89.7441667,10907.0,WI,3
29721,Ammon,ammon,us,"[43.4697222, -111.9658333]",43.4697222,-111.9658333,10530.0,ID,3
29706,Idaho Falls,idaho falls,us,"[43.4666667, -112.0333333]",43.4666667,-112.0333333,52175.0,ID,11
132170,Beaver Dam,beaver dam,us,"[43.4577778, -88.8372222]",43.4577778,-88.8372222,14856.0,WI,3
82778,Oswego,oswego,us,"[43.4552778, -76.5108333]",43.4552778,-76.5108333,18434.0,NY,4
77344,Alton,alton,us,"[43.4522222, -71.2180556]",43.4522222,-71.2180556,5068.0,NH,2
77320,Belmont,belmont,us,"[43.4452778, -71.4783333]",43.4452778,-71.4783333,7516.0,NH,2
77310,Franklin,franklin,us,"[43.4441667, -71.6477778]",43.4441667,-71.6477778,8729.0,NH,2
55956,Sanford,sanford,us,"[43.4391667, -70.7747222]",43.4391667,-70.7747222,27201.0,ME,6
77345,Northfield,northfield,us,"[43.4330556, -71.5927778]",43.4330556,-71.5927778,5049.0,NH,2
132146,West Bend,west bend,us,"[43.4252778, -88.1833333]",43.4252778,-88.1833333,29431.0,WI,6
27564,Ledyard,ledyard,us,"[43.4216667, -94.1619444]",43.4216667,-94.1619444,15212.0,IA,4
58005,Saginaw,saginaw,us,"[43.4194444, -83.9508333]",43.4194444,-83.9508333,57536.0,MI,12
77363,New London,new london,us,"[43.4138889, -71.9855556]",43.4138889,-71.9855556,4369.0,NH,1
77361,Milton,milton,us,"[43.4097222, -70.9888889]",43.4097222,-70.9888889,4472.0,NH,1
95231,North Bend,north bend,us,"[43.4066667, -124.2230556]",43.4066667,-124.2230556,9620.0,OR,2
56011,Lebanon,lebanon,us,"[43.3944444, -70.8513889]",43.3944444,-70.8513889,5446.0,ME,2
77328,Farmington,farmington,us,"[43.3897222, -71.0655556]",43.3897222,-71.0655556,6444.0,NH,2
132195,Port Washington,port washington,us,"[43.3872222, -87.8755556]",43.3872222,-87.8755556,11030.0,WI,3
55966,Kennebunk,kennebunk,us,"[43.3838889, -70.5452778]",43.3838889,-70.5452778,14651.0,ME,3
58091,Alma,alma,us,"[43.3788889, -84.6597222]",43.3788889,-84.6597222,9373.0,MI,2
77298,Claremont,claremont,us,"[43.3766667, -72.3472222]",43.3766667,-72.3472222,13562.0,NH,3
95218,Coos Bay,coos bay,us,"[43.3666667, -124.2166667]",43.3666667,-124.2166667,15394.0,OR,4
77327,Newport,newport,us,"[43.3652778, -72.1738889]",43.3652778,-72.1738889,6593.0,NH,2
77355,Barnstead,barnstead,us,"[43.3338889, -71.2933333]",43.3338889,-71.2933333,4572.0,NH,1
82843,Fulton,fulton,us,"[43.3227778, -76.4175]",43.3227778,-76.4175,11513.0,NY,3
55973,Wells,wells,us,"[43.3219444, -70.5813889]",43.3219444,-70.5813889,10162.0,ME,3
132187,Grafton,grafton,us,"[43.3197222, -87.9533333]",43.3197222,-87.9533333,11833.0,WI,3
132184,Hartford,hartford,us,"[43.3177778, -88.3788889]",43.3177778,-88.3788889,12525.0,WI,3
82821,Glens Falls,glens falls,us,"[43.3094444, -73.6444444]",43.3094444,-73.6444444,14169.0,NY,3
77358,Pittsfield,pittsfield,us,"[43.3058333, -71.3247222]",43.3058333,-71.3247222,4515.0,NH,1
77283,Rochester,rochester,us,"[43.3044444, -70.9761111]",43.3044444,-70.9761111,30317.0,NH,7
55969,North Berwick,north berwick,us,"[43.3036111, -70.7338889]",43.3036111,-70.7338889,11436.0,ME,3
