,zip_code,y-2016,lat,lon,major_city,radius_in_miles,state
23508,67869,1529,37.2,-100.5,Plains,21,KS
23509,67870,1217,37.5,-100.9,Satanta,23,KS
23510,67871,4970,38.5,-100.9,Scott City,25,KS
23511,67876,1340,37.8,-99.7,Spearville,12,KS
23512,67877,2606,37.6,-100.8,Sublette,15,KS
23513,67878,2355,38,-101.8,Syracuse,23,KS
23514,67879,1235,38.5,-101.8,Tribune,23,KS
23515,67880,7832,37.5,-101.3,Ulysses,17,KS
23516,67882,311,37.8,-99.9,Wright,11,KS
23517,67901,22336,37.2,-100.9,Liberal,17,KS
23518,67950,2348,37.2,-101.9,Elkhart,17,KS
23519,67951,4909,37.1,-101.3,Hugoton,17,KS
23520,67952,695,37.3,-101.3,Moscow,18,KS
23521,67953,164,37.3,-101.7,Richfield,12,KS
23522,67954,636,37.1,-101.7,Rolla,11,KS
23523,68001,105,41.334,-96.949,Abie,0.454545455,NE
23524,68002,2351,41.5,-96.3,Arlington,11,NE
23525,68003,4757,41.1,-96.4,Ashland,12,NE
23526,68004,909,42,-96.6,Bancroft,9,NE
23527,68005,23202,41.14,-95.89,Bellevue,5,NE
23528,68007,9247,41.37,-96.2,Bennington,6,NE
23529,68008,12208,41.5,-96.2,Blair,12,NE
23530,68010,907,41.26,-96.13,Boys Town,1,NE
23531,68014,345,41.28,-96.96,Bruno,5,NE
23532,68015,1068,41.4,-96.6,Cedar Bluffs,8,NE
23533,68016,438,41,-96.1,Cedar Creek,7,NE
23534,68017,1535,41.1,-96.6,Ceresco,9,NE
23535,68018,623,41.3,-96.61,Colon,6,NE
23536,68019,501,41.8,-96.4,Craig,11,NE
23537,68020,577,42,-96.3,Decatur,9,NE
23538,68022,20065,41.3,-96.3,Elkhorn,8,NE
23539,68023,2311,41.5,-96,Fort Calhoun,7,NE
23540,68025,30030,41.4,-96.6,Fremont,14,NE
23541,68028,12326,41.1,-96.2,Gretna,9,NE
23542,68029,845,41.7,-96.3,Herman,10,NE
23543,68030,746,42.33,-96.45,Homer,7,NE
23544,68031,1762,41.6,-96.5,Hooper,10,NE
23545,68033,332,41.17,-96.49,Ithaca,6,NE
23546,68034,981,41.45,-96.22,Kennard,5,NE
23547,68036,256,41.4,-97,Linwood,7,NE
23548,68037,2078,41,-96.1,Louisville,8,NE
23549,68038,1342,42,-96.5,Lyons,11,NE
23550,68039,1249,42.12,-96.34,Macy,6,NE
23551,68040,432,41.28,-96.74,Malmo,6,NE
23552,68041,1166,41.26,-96.5,Mead,5,NE
23553,68042,98,41.097,-96.433,Memphis,0.454545455,NE
23554,68044,544,41.54,-96.46,Nickerson,5,NE
23555,68045,1910,41.8,-96.5,Oakland,9,NE
23556,68046,27073,41.12,-96.07,Papillion,5,NE
23557,68047,1779,42.1,-96.7,Pender,13,NE
23558,68048,12852,41,-96,Plattsmouth,11,NE
23559,68050,778,41.31,-96.83,Prague,7,NE
23560,68055,312,42.07,-96.47,Rosalie,6,NE
23561,68057,1540,41.6,-96.7,Scribner,11,NE
23562,68058,382,41.01,-96.23,South Bend,4,NE
23563,68059,3107,41.06,-96.16,Springfield,6,NE
23564,68061,2264,41.8,-96.2,Tekamah,11,NE
23565,68062,297,42.2,-96.7,Thurston,7,NE
23566,68063,226,41.734,-96.504,Uehling,0.454545455,NE
23567,68064,3171,41.4,-96.4,Valley,8,NE
23568,68065,1755,41.1,-96.9,Valparaiso,8,NE
23569,68066,5593,41.2,-96.6,Wahoo,9,NE
23570,68067,1280,42.16,-96.47,Walthill,6,NE
23571,68068,67,41.397,-96.209,Washington,0.397727273,NE
23572,68069,2944,41.25,-96.33,Waterloo,5,NE
23573,68070,713,41.2,-96.8,Weston,7,NE
23574,68071,2100,42.2,-96.5,Winnebago,11,NE
23575,68072,53,41.609,-96.505,Winslow,0.170454545,NE
23576,68073,1817,41.2,-96.4,Yutan,8,NE
23577,68102,6877,41.26,-95.93,Omaha,1,NE
23578,68104,35565,41.3,-96,Omaha,2,NE
23579,68105,23742,41.24,-95.97,Omaha,2,NE
23580,68106,20501,41.24,-96,Omaha,2,NE
23581,68107,32637,41.21,-95.95,Omaha,2,NE
23582,68108,15312,41.24,-95.93,Omaha,1,NE
23583,68110,9169,41.3,-95.91,Omaha,3,NE
23584,68111,21074,41.3,-95.97,Omaha,2,NE
23585,68112,11440,41.4,-95.9,Omaha,7,NE
23586,68113,694,41.12,-95.91,Offutt A F B,2,NE
23587,68114,17467,41.26,-96.05,Omaha,2,NE
23588,68116,29666,41.3,-96.17,Omaha,2,NE
23589,68117,8617,41.21,-96,Omaha,2,NE
23590,68118,9572,41.26,-96.19,Omaha,2,NE
23591,68122,11343,41.37,-96.05,Omaha,5,NE
23592,68123,30952,41.11,-95.95,Bellevue,6,NE
23593,68124,15669,41.24,-96.05,Omaha,2,NE
23594,68127,22313,41.21,-96.05,Omaha,2,NE
23595,68128,18737,41.18,-96.07,La Vista,4,NE
23596,68130,20262,41.23,-96.19,Omaha,3,NE
23597,68131,12948,41.27,-95.96,Omaha,1,NE
23598,68132,15065,41.26,-96,Omaha,2,NE
23599,68133,10953,41.13,-96,Papillion,6,NE
23600,68134,29516,41.3,-96.05,Omaha,2,NE
23601,68135,27576,41.21,-96.19,Omaha,3,NE
23602,68136,16661,41.17,-96.19,Omaha,2,NE
23603,68137,25651,41.21,-96.12,Omaha,3,NE
23604,68138,12421,41.15,-96.13,Omaha,3,NE
23605,68142,3440,41.37,-96.1,Omaha,5,NE
23606,68144,23764,41.23,-96.12,Omaha,3,NE
23607,68147,11098,41.18,-95.96,Bellevue,2,NE
23608,68152,6275,41.37,-96,Omaha,5,NE
23609,68154,22599,41.26,-96.12,Omaha,3,NE
23610,68157,5894,41.18,-95.99,Omaha,1,NE
23611,68164,28155,41.3,-96.11,Omaha,2,NE
23612,68178,1533,41.26,-95.93,Omaha,1,NE
23613,68301,1364,40.5,-96.6,Adams,11,NE
23614,68303,294,40.3,-97.4,Alexandria,8,NE
23615,68304,390,40.88,-96.39,Alvo,5,NE
23616,68305,4130,40.3,-95.9,Auburn,12,NE
23617,68307,404,40.8,-96.1,Avoca,7,NE
23618,68309,100,40.048,-96.573,Barneston,0.397727273,NE
23619,68310,13927,40.3,-96.7,Beatrice,13,NE
23620,68313,764,40.8,-97.3,Beaver Crossing,7,NE
23621,68314,642,41.02,-97.03,Bee,6,NE
23622,68315,88,40.26,-97.55,Belvidere,4,NE
23623,68316,408,41,-97.62,Benedict,7,NE
23624,68317,1758,40.7,-96.5,Bennet,7,NE
23625,68318,488,40.1,-96.6,Blue Springs,10,NE
23626,68319,753,40.9,-97.8,Bradshaw,9,NE
23627,68320,392,40.4,-96,Brock,7,NE
23628,68321,307,40.4,-95.7,Brownville,10,NE
23629,68322,450,40.3,-97.6,Bruning,8,NE
23630,68323,274,40.1,-96.3,Burchard,9,NE
23631,68324,121,40.56,-96.28,Burr,5,NE
23632,68325,195,40,-97.7,Byron,7,NE
23633,68326,319,40.2,-97.7,Carleton,11,NE
23634,68327,276,40,-97.5,Chester,10,NE
23635,68328,541,40.47,-96.84,Clatonia,5,NE
23636,68329,563,40.53,-96.14,Cook,7,NE
23637,68331,991,40.47,-96.7,Cortland,7,NE
23638,68332,119,40.3,-96.3,Crab Orchard,9,NE
23639,68333,8832,40.6,-96.9,Crete,11,NE
23640,68335,513,40.31,-97.8,Davenport,3,NE
23641,68336,435,40.95,-96.7,Davey,6,NE
23642,68337,285,40.13,-95.83,Dawson,5,NE
23643,68338,331,40.3,-97.2,Daykin,9,NE
23644,68339,1266,40.73,-96.86,Denton,6,NE
23645,68340,819,40.13,-97.73,Deshler,7,NE
23646,68341,1068,40.4,-96.9,De Witt,10,NE
23647,68342,434,40.1,-96.9,Diller,8,NE
23648,68343,916,40.6,-97.1,Dorchester,9,NE
23649,68344,499,40.57,-96.4,Douglas,5,NE
23650,68345,249,40.06,-96.07,Du Bois,5,NE
23651,68346,511,40.7,-96,Dunbar,7,NE
23652,68347,2643,40.81,-96.43,Eagle,6,NE
23653,68348,339,40.28,-96.1,Elk Creek,3,NE
23654,68349,1031,40.83,-96.31,Elmwood,7,NE
23655,68350,191,40.05,-97.08,Endicott,5,NE
23656,68351,803,40.6,-97.4,Exeter,11,NE
23657,68352,5111,40.2,-97.2,Fairbury,14,NE
23658,68354,943,40.6,-97.6,Fairmont,8,NE
23659,68355,5165,40.1,-95.6,Falls City,12,NE
23660,68357,359,40.3,-96.5,Filley,7,NE
23661,68358,1923,40.5,-96.6,Firth,7,NE
23662,68359,1715,40.6,-97.3,Friend,11,NE
23663,68360,558,40.94,-96.96,Garland,5,NE
23664,68361,2336,40.5,-97.6,Geneva,13,NE
23665,68362,115,40.2,-97.46,Gilead,7,NE
23666,68364,111,40.834,-97.219,Goehner,0.284090909,NE
23667,68365,308,40.65,-97.75,Grafton,5,NE
23668,68366,1187,41,-96.5,Greenwood,7,NE
23669,68367,399,41.01,-97.35,Gresham,7,NE
23670,68368,437,40.57,-96.83,Hallam,5,NE
23671,68370,2086,40.19,-97.58,Hebron,5,NE
23672,68371,1476,40.8,-97.8,Henderson,9,NE
23673,68372,2941,40.61,-96.6,Hickman,6,NE
23674,68375,168,40.03,-97.46,Hubbell,7,NE
23675,68376,1419,40.1,-95.9,Humboldt,13,NE
23676,68377,414,40.2,-97,Jansen,7,NE
23677,68378,670,40.42,-96.01,Johnson,5,NE
23678,68379,61,40.52,-95.87,Julian,2,NE
23679,68380,88,40.22,-96.39,Lewiston,5,NE
23680,68381,238,40.1,-96.5,Liberty,9,NE
23681,68382,34,40.597,-96.024,Lorton,0.170454545,NE
23682,68401,783,40.7,-97.6,Mc Cool Junction,7,NE
23683,68402,1380,40.91,-96.85,Malcolm,5,NE
23684,68403,177,40.922,-96.164,Manley,0.681818182,NE
23685,68404,880,40.6,-96.8,Martell,9,NE
23686,68405,3532,40.8,-97.1,Milford,8,NE
23687,68406,460,40.5,-97.4,Milligan,9,NE
23688,68407,567,40.92,-96.26,Murdock,6,NE
23689,68409,778,40.91,-95.94,Murray,5,NE
23690,68410,8657,40.6,-95.9,Nebraska City,11,NE
23691,68413,606,40.8,-96,Nehawka,9,NE
23692,68414,270,40.3,-95.8,Nemaha,13,NE
23693,68415,722,40.1,-96.8,Odell,7,NE
23694,68416,254,40.39,-97.43,Ohiowa,7,NE
23695,68417,284,40.73,-96.09,Otoe,6,NE
23696,68418,1298,40.7,-96.4,Palmyra,9,NE
23697,68419,262,40.59,-96.5,Panama,2,NE
23698,68420,1380,40.1,-96.1,Pawnee City,9,NE
23699,68421,1198,40.5,-95.8,Peru,13,NE
23700,68422,476,40.4,-96.7,Pickrell,9,NE
23701,68423,1035,40.8,-97,Pleasant Dale,10,NE
23702,68424,749,40.3,-97,Plymouth,8,NE
23703,68428,1178,41,-96.8,Raymond,8,NE
23704,68430,1569,40.66,-96.65,Roca,7,NE
23705,68431,294,40.05,-95.39,Rulo,5,NE
23706,68433,185,40.06,-95.73,Salem,5,NE
23707,68434,8397,40.9,-97.1,Seward,12,NE
23708,68436,540,40.4,-97.73,Shickley,7,NE
23709,68437,266,40.22,-95.7,Shubert,4,NE
23710,68438,131,40.6,-96.8,Sprague,9,NE
23711,68439,499,41,-97.21,Staplehurst,6,NE
23712,68440,115,40.07,-97.02,Steele City,5,NE
23713,68441,199,40.2,-96.2,Steinauer,8,NE
23714,68442,359,40.23,-95.76,Stella,3,NE
23715,68443,968,40.5,-96.3,Sterling,14,NE
23716,68444,64,40.4,-97.55,Strang,6,NE
23717,68445,102,40.4,-97.1,Swanton,5,NE
23718,68446,2828,40.7,-96.2,Syracuse,10,NE
23719,68447,489,40.2,-96.08,Table Rock,5,NE
23720,68448,483,40.6,-96,Talmage,8,NE
23721,68450,3179,40.3,-96.3,Tecumseh,14,NE
23722,68452,96,40.39,-97.87,Ong,5,NE
23723,68453,267,40.4,-97.3,Tobias,8,NE
23724,68454,503,40.7,-96.3,Unadilla,9,NE
23725,68455,543,40.82,-95.91,Union,6,NE
23726,68456,1114,40.92,-97.31,Utica,7,NE
23727,68457,251,40.14,-95.72,Verdon,5,NE
23728,68458,166,40.23,-96.51,Virginia,4,NE
23729,68460,795,40.9,-97.4,Waco,14,NE
23730,68461,607,40.76,-96.51,Walton,4,NE
23731,68462,4457,41,-96.5,Waverly,8,NE
23732,68463,1434,40.88,-96.14,Weeping Water,6,NE
23733,68464,510,40.4,-97.2,Western,9,NE
23734,68465,2199,40.5,-97,Wilber,10,NE
23735,68466,1778,40.1,-96.7,Wymore,9,NE
23736,68467,9311,40.9,-97.6,York,15,NE
23737,68502,26402,40.78,-96.7,Lincoln,2,NE
23738,68503,15804,40.83,-96.67,Lincoln,1,NE
23739,68504,17347,40.85,-96.66,Lincoln,3,NE
23740,68505,17009,40.82,-96.62,Lincoln,2,NE
23741,68506,28772,40.78,-96.64,Lincoln,2,NE
23742,68507,13909,40.86,-96.61,Lincoln,2,NE
23743,68508,15274,40.82,-96.7,Lincoln,2,NE
23744,68510,21710,40.81,-96.65,Lincoln,3,NE
23745,68512,12944,40.74,-96.7,Lincoln,3,NE
23746,68514,122,40.92,-96.65,Lincoln,3,NE
23747,68516,40332,40.73,-96.64,Lincoln,3,NE
23748,68517,645,40.94,-96.61,Lincoln,5,NE
23749,68520,1328,40.79,-96.53,Lincoln,5,NE
23750,68521,34464,40.86,-96.71,Lincoln,3,NE
23751,68522,13299,40.79,-96.76,Lincoln,3,NE
23752,68523,1383,40.74,-96.76,Lincoln,4,NE
23753,68524,6195,40.88,-96.82,Lincoln,6,NE
23754,68526,6115,40.73,-96.58,Lincoln,3,NE
23755,68527,945,40.85,-96.53,Lincoln,5,NE
23756,68528,6758,40.82,-96.81,Lincoln,7,NE
23757,68531,44,40.9,-96.71,Lincoln,2,NE
23758,68532,807,40.79,-96.86,Lincoln,4,NE
23759,68601,28179,41.5,-97.4,Columbus,16,NE
23760,68620,2782,41.7,-98.1,Albion,16,NE
23761,68621,557,41.51,-96.63,Ames,6,NE
23762,68622,316,41.9,-98.5,Bartlett,16,NE
23763,68623,271,41.44,-98.12,Belgrade,6,NE
23764,68624,958,41.3,-97.2,Bellwood,11,NE
23765,68626,615,41.17,-96.99,Brainard,7,NE
23766,68627,709,41.6,-98.2,Cedar Rapids,11,NE
23767,68628,838,41.2,-97.8,Clarks,12,NE
23768,68629,1381,41.7,-97.1,Clarkson,14,NE
23769,68631,424,41.7,-97.4,Creston,8,NE
23770,68632,4061,41.2,-97.2,David City,12,NE
23771,68633,1259,41.7,-96.9,Dodge,14,NE
23772,68634,484,41.39,-97.494,Duncan,0.568181818,NE
23773,68635,434,41.1,-97,Dwight,9,NE
23774,68636,1221,41.9,-98.1,Elgin,15,NE
23775,68637,339,41.8,-98.6,Ericson,13,NE
23776,68638,1824,41.4,-98.1,Fullerton,13,NE
23777,68640,1484,41.4,-97.8,Genoa,14,NE
23778,68641,1058,41.7,-97,Howells,13,NE
23779,68642,1867,41.7,-97.5,Humphrey,11,NE
23780,68643,1116,41.7,-97.3,Leigh,13,NE
23781,68644,811,41.7,-97.7,Lindsay,11,NE
23782,68647,654,41.5,-97.6,Monroe,10,NE
23783,68648,375,41.39,-96.79,Morse Bluff,6,NE
23784,68649,2020,41.5,-96.8,North Bend,8,NE
23785,68651,1415,41.3,-97.6,Osceola,10,NE
23786,68652,616,41.9,-98.1,Petersburg,14,NE
23787,68653,780,41.54,-97.49,Platte Center,7,NE
23788,68654,495,41.1,-97.8,Polk,8,NE
23789,68655,163,41.64,-98.26,Primrose,6,NE
23790,68658,724,41.2,-97.3,Rising City,8,NE
23791,68659,102,41.5,-96.93,Rogers,4,NE
23792,68660,1173,41.6,-97.9,Saint Edward,10,NE
23793,68661,7207,41.5,-97.1,Schuyler,11,NE
23794,68662,1242,41.3,-97.4,Shelby,12,NE
23795,68663,775,41.34,-97.68,Silver Creek,7,NE
23796,68664,353,41.703,-96.788,Snyder,0.397727273,NE
23797,68665,971,41.7,-98.4,Spalding,15,NE
23798,68666,1557,41.1,-97.6,Stromsburg,14,NE
23799,68667,125,41.11,-97.31,Surprise,4,NE
23800,68669,431,41.1,-97.2,Ulysses,10,NE
23801,68701,30370,42,-97.5,Norfolk,14,NE
23802,68710,823,42.4,-96.8,Allen,9,NE
23803,68711,294,42.2,-99,Amelia,14,NE
23804,68713,2230,42.5,-99,Atkinson,33,NE
23805,68714,1212,42.5,-99.5,Bassett,25,NE
23806,68715,1559,42,-97.6,Battle Creek,7,NE
23807,68716,943,41.9,-96.8,Beemer,7,NE
23808,68717,221,42.4,-97.21,Belden,4,NE
23809,68718,1678,42.7,-97.7,Bloomfield,16,NE
23810,68719,117,42.9,-98.6,Bristow,10,NE
23811,68720,247,42.4,-97.9,Brunswick,9,NE
23812,68722,563,42.9,-98.9,Butte,8,NE
23813,68723,469,42.3,-97.2,Carroll,8,NE
23814,68724,99,42.6,-97.9,Center,8,NE
23815,68725,446,42.1,-98.8,Chambers,19,NE
23816,68726,746,42.1,-98.2,Clearwater,9,NE
23817,68727,860,42.5,-97.2,Coleridge,8,NE
23818,68728,217,42.35,-96.94,Concord,6,NE
23819,68729,1939,42.5,-97.9,Creighton,14,NE
23820,68730,1800,42.7,-97.5,Crofton,11,NE
23821,68731,2829,42.41,-96.48,Dakota City,6,NE
23822,68732,139,42.5,-97,Dixon,8,NE
23823,68733,1532,42.3,-96.7,Emerson,9,NE
23824,68734,92,42.4,-98.8,Emmet,7,NE
23825,68735,806,42.2,-98.5,Ewing,17,NE
23826,68736,617,42.7,-97.4,Fordyce,9,NE
23827,68739,2983,42.6,-97.2,Hartington,17,NE
23828,68740,944,42.2,-97.3,Hoskins,10,NE
23829,68741,726,42.4,-96.6,Hubbard,9,NE
23830,68742,112,42.3,-98.5,Inman,8,NE
23831,68743,739,42.5,-96.6,Jackson,7,NE
23832,68745,1648,42.5,-97.1,Laurel,13,NE
23833,68746,382,42.9,-98.4,Lynch,10,NE
23834,68747,179,42.4,-97.45,Mclean,5,NE
23835,68748,3273,41.8,-97.5,Madison,15,NE
23836,68749,50,42.45,-97.48,Magnet,1,NE
23837,68751,75,42.691,-96.981,Maskell,0.454545455,NE
23838,68752,714,42,-97.7,Meadow Grove,11,NE
23839,68753,85,42.9,-99.4,Mills,13,NE
23840,68755,275,42.9,-99.1,Naper,10,NE
23841,68756,1869,42.2,-97.9,Neligh,10,NE
23842,68757,828,42.6,-96.9,Newcastle,11,NE
23843,68758,1168,41.7,-97.8,Newman Grove,15,NE
23844,68759,239,42.5,-99.4,Newport,28,NE
23845,68760,1388,42.8,-98,Niobrara,19,NE
23846,68761,354,42.1,-98,Oakdale,7,NE
23847,68763,4864,42.5,-98.6,Oneill,29,NE
23848,68764,785,42.4,-98.2,Orchard,18,NE
23849,68765,1421,42.3,-97.6,Osmond,13,NE
23850,68766,491,42.4,-98.4,Page,10,NE
23851,68767,3255,42.2,-97.5,Pierce,13,NE
23852,68768,601,42,-97.1,Pilger,11,NE
23853,68769,1577,42.3,-97.8,Plainview,16,NE
23854,68770,1474,42.6,-96.7,Ponca,9,NE
23855,68771,1426,42.4,-97.4,Randolph,13,NE
23856,68773,158,42.3,-98.1,Royal,14,NE
23857,68774,253,42.81,-97.31,Saint Helena,7,NE
23858,68776,14912,42.46,-96.45,South Sioux City,5,NE
23859,68777,745,42.9,-98.7,Spencer,12,NE
23860,68778,541,42.9,-99.8,Springview,30,NE
23861,68779,2685,41.9,-97.2,Stanton,13,NE
23862,68780,1059,42.6,-99.1,Stuart,20,NE
23863,68781,1621,42,-97.8,Tilden,13,NE
23864,68783,1010,42.6,-98.1,Verdigre,14,NE
23865,68784,2010,42.2,-96.9,Wakefield,12,NE
23866,68785,350,42.48,-96.73,Waterbury,5,NE
23867,68786,1087,42.5,-97.6,Wausa,10,NE
23868,68787,6546,42.2,-97,Wayne,12,NE
23869,68788,4691,41.9,-96.7,West Point,13,NE
23870,68789,157,42.5,-98,Winnetoon,8,NE
23871,68790,801,42.2,-97.2,Winside,8,NE
23872,68791,1776,42,-96.9,Wisner,13,NE
23873,68792,357,42.7,-97.1,Wynot,10,NE
23874,68801,30518,41,-98.3,Grand Island,11,NE
23875,68803,24133,40.9,-98.4,Grand Island,11,NE
23876,68810,1039,40.86,-98.44,Alda,6,NE
23877,68812,646,40.9,-99.3,Amherst,12,NE
23878,68813,520,41.6,-99.9,Anselmo,19,NE
23879,68814,826,41.3,-99.4,Ansley,10,NE
23880,68815,572,41.5,-99.1,Arcadia,12,NE
23881,68816,241,41.17,-98.14,Archer,6,NE
23882,68817,269,41.3,-98.8,Ashton,11,NE
23883,68818,5247,40.8,-98,Aurora,13,NE
23884,68820,331,41.1,-98.7,Boelus,7,NE
23885,68821,123,41.9,-99.9,Brewster,16,NE
23886,68822,4559,41.5,-99.5,Broken Bow,19,NE
23887,68823,2183,41.9,-99,Burwell,22,NE
23888,68824,1487,41,-98.6,Cairo,8,NE
23889,68825,1141,41.2,-100,Callaway,15,NE
23890,68826,3943,41.2,-98,Central City,12,NE
23891,68827,528,41,-98.2,Chapman,7,NE
23892,68828,358,41.6,-99.2,Comstock,10,NE
23893,68831,764,41.1,-98.6,Dannebrog,8,NE
23894,68832,2226,40.8,-98.4,Doniphan,12,NE
23895,68833,452,41.8,-100,Dunning,18,NE
23896,68834,192,41,-99.7,Eddyville,9,NE
23897,68835,497,41.3,-98.6,Elba,10,NE
23898,68836,1594,40.7,-99.4,Elm Creek,13,NE
23899,68837,134,41.65,-99.06,Elyria,5,NE
23900,68838,275,41.22,-98.68,Farwell,6,NE
23901,68840,3261,40.8,-98.9,Gibbon,13,NE
23902,68841,612,40.8,-98.2,Giltner,7,NE
23903,68842,515,41.6,-98.5,Greeley,12,NE
23904,68843,868,40.9,-97.9,Hampton,12,NE
23905,68844,224,41.06,-99.06,Hazard,6,NE
23906,68845,20810,40.7,-99.2,Kearney,12,NE
23907,68846,342,41.06,-97.9,Hordville,5,NE
23908,68847,16696,40.8,-99,Kearney,10,NE
23909,68849,747,40.702,-99.097,Kearney,0.284090909,NE
23910,68850,12029,40.9,-99.7,Lexington,18,NE
23911,68852,733,41.2,-99.1,Litchfield,11,NE
23912,68853,1476,41.3,-99,Loup City,14,NE
23913,68854,782,41,-98,Marquette,8,NE
23914,68855,500,41.2,-99.3,Mason City,15,NE
23915,68856,559,41.4,-99.9,Merna,18,NE
23916,68858,305,40.9,-99.4,Miller,9,NE
23917,68859,579,41.5,-98.8,North Loup,11,NE
23918,68860,287,41.2,-99.7,Oconto,20,NE
23919,68861,78,40.69,-99.26,Odessa,1,NE
23920,68862,3001,41.6,-98.9,Ord,16,NE
23921,68863,1436,40.8,-99.5,Overton,13,NE
23922,68864,1137,41.2,-98.2,Palmer,11,NE
23923,68865,1047,40.9,-98.2,Phillips,9,NE
23924,68866,914,41,-99.1,Pleasanton,11,NE
23925,68869,2123,41,-98.9,Ravenna,10,NE
23926,68870,475,40.84,-99.12,Riverdale,7,NE
23927,68871,269,41.1,-98.9,Rockville,9,NE
23928,68872,957,41.1,-98.3,Saint Libory,10,NE
23929,68873,3504,41.2,-98.5,Saint Paul,13,NE
23930,68874,989,41.7,-99.4,Sargent,15,NE
23931,68875,702,41.5,-98.7,Scotia,14,NE
23932,68876,1510,40.8,-98.8,Shelton,13,NE
23933,68878,418,41,-99.5,Sumner,9,NE
23934,68879,365,42,-99.5,Taylor,22,NE
23935,68881,40,41.395,-99.382,Westerville,0.113636364,NE
23936,68882,339,41.4,-98.4,Wolbach,11,NE
23937,68883,2397,40.8,-98.6,Wood River,13,NE
23938,68901,26202,40.6,-98.4,Hastings,11,NE
23939,68920,1450,40.1,-99.3,Alma,10,NE
23940,68922,1214,40.3,-99.9,Arapahoe,16,NE
23941,68923,96,40.4,-99.5,Atlanta,7,NE
23942,68924,1059,40.5,-99.1,Axtell,13,NE
23943,68925,616,40.42,-98.43,Ayr,6,NE
23944,68926,818,40.1,-99.8,Beaver City,9,NE
23945,68927,1242,40.5,-99.6,Bertrand,15,NE
23946,68928,448,40.3,-98.6,Bladen,11,NE
23947,68929,214,40.16,-99.06,Bloomington,7,NE
23948,68930,1539,40.3,-98.4,Blue Hill,12,NE
23949,68932,441,40.3,-98.8,Campbell,10,NE
23950,68933,874,40.5,-98,Clay Center,15,NE
23951,68934,83,40.4,-98.2,Deweese,8,NE
23952,68935,725,40.4,-98,Edgar,9,NE
23953,68936,393,40.3,-99.8,Edison,15,NE
23954,68937,1504,40.6,-99.9,Elwood,15,NE
23955,68938,481,40.43,-98.11,Fairfield,5,NE
23956,68939,1171,40.1,-99,Franklin,12,NE
23957,68940,642,40.5,-99.3,Funk,9,NE
23958,68941,754,40.5,-98.3,Glenvil,9,NE
23959,68942,343,40.07,-98.33,Guide Rock,7,NE
23960,68943,240,40,-97.9,Hardy,8,NE
23961,68944,1202,40.6,-98.1,Harvard,10,NE
23962,68945,433,40.6,-98.8,Heartwell,7,NE
23963,68946,33,40.1,-100,Hendley,8,NE
23964,68947,598,40.3,-99.1,Hildreth,11,NE
23965,68948,297,40.3,-100,Holbrook,14,NE
23966,68949,6524,40.5,-99.3,Holdrege,16,NE
23967,68950,475,40.4,-98.7,Holstein,7,NE
23968,68952,87,40.1,-98.7,Inavale,8,NE
23969,68954,65,40.59,-98.23,Inland,3,NE
23970,68955,2025,40.6,-98.5,Juniata,9,NE
23971,68956,1329,40.6,-98.7,Kenesaw,9,NE
23972,68957,637,40.3,-98.2,Lawrence,9,NE
23973,68958,640,40.5,-99.5,Loomis,9,NE
23974,68959,3905,40.5,-98.9,Minden,14,NE
23975,68960,162,40.1,-99.1,Naponee,10,NE
23976,68961,717,40.2,-98,Nelson,12,NE
23977,68964,100,40.3,-97.9,Oak,8,NE
23978,68966,652,40.2,-99.5,Orleans,9,NE
23979,68967,1072,40.2,-99.6,Oxford,16,NE
23980,68969,56,40.2,-99.3,Ragan,11,NE
23981,68970,1392,40.1,-98.5,Red Cloud,10,NE
23982,68971,447,40.11,-99.23,Republican City,1,NE
23983,68972,143,40.1,-98.8,Riverton,11,NE
23984,68973,423,40.46,-98.55,Roseland,6,NE
23985,68974,147,40.13,-97.87,Ruskin,5,NE
23986,68975,151,40.602,-97.941,Saronville,0.511363636,NE
23987,68976,364,40.6,-99.7,Smithfield,13,NE
23988,68977,372,40.14,-99.59,Stamford,2,NE
23989,68978,2223,40.1,-98.2,Superior,8,NE
23990,68979,1984,40.6,-97.9,Sutton,9,NE
23991,68980,419,40.67,-98.25,Trumbull,6,NE
23992,68981,363,40.31,-98.9,Upland,7,NE
23993,68982,717,40.4,-99.2,Wilcox,8,NE
23994,69001,9161,40.2,-100.6,Mc Cook,16,NE
23995,69020,478,40.2,-100.3,Bartley,11,NE
23996,69021,1284,40.2,-101.5,Benkelman,16,NE
23997,69022,1623,40.3,-100.1,Cambridge,13,NE
23998,69023,306,40.5,-101.9,Champion,16,NE
23999,69024,1320,40.2,-100.9,Culbertson,16,NE
24000,69025,1121,40.7,-100.4,Curtis,14,NE
24001,69026,213,40.1,-100.5,Danbury,10,NE
24002,69027,73,40.5,-101.5,Enders,12,NE
24003,69028,776,40.6,-100.1,Eustis,15,NE
24004,69029,408,40.8,-100.1,Farnam,8,NE
24005,69030,250,40.2,-101.9,Haigler,16,NE
24006,69032,479,40.5,-101.1,Hayes Center,20,NE
24007,69033,2607,40.5,-101.7,Imperial,17,NE
24008,69034,1041,40.2,-100.4,Indianola,7,NE
24009,69036,60,40.07,-100.29,Lebanon,7,NE
24010,69037,99,40.2,-101.4,Max,8,NE
24011,69038,486,40.6,-100.5,Maywood,22,NE
24012,69039,51,40.5,-100.2,Moorefield,14,NE
24013,69040,693,40.3,-101.2,Palisade,15,NE
24014,69041,155,40.2,-101.7,Parks,16,NE
